SampleID_Tara	BioSample	Chlorophyll Sensor	Minimum Depth	Maximum Depth	Description	ENA checklist	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Event Date/Time End	Event Date/Time Start	Event Label	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	Last Update Date	Latitude End	Latitude Start	Longitude End	Longitude Start	Marine Region	Nitrate Sensor	Oxygen Sensor	Project Name	Protocol Label	SRA accession	Salinity Sensor	Sample Collection Device	Sample Name	Sampling Campaign	Sampling Platform	Sampling Station	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Temperature	Title
TARA_B100000034	SAMEA2619927	0.129697	5	5	"This sample (TARA_B100000034) was collected during the Tara Oceans expedition (2009-2013) at station TARA_036 (latitudeN=20.8183, longitudeE=63.5047) on date/time=2010-03-12T06:06, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000033."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-03-12T06:56	2010-03-12T06:06	TARA_20100312T0606Z_036_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:10Z	public	2014-05-01Z	20.8151	20.8183	63.5046	63.5047	(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)	99999	104.908417	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488714	36.530058	PUMP (High Volume Peristaltic Pump)	ERS488714	TARA_20100309Z	SV Tara	TARA_036	0.22	1.6	25.581433	TARA_20100312T0606Z_036_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_B100000034
TARA_B100000029	SAMEA2619907	0.181406	60	60	"This sample (TARA_B100000029) was collected during the Tara Oceans expedition (2009-2013) at station TARA_034 (latitudeN=18.4417, longitudeE=39.8567) on date/time=2010-01-20T11:50, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 58-62 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-01-20T13:43	2010-01-20T11:50	TARA_20100120T1150Z_034_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:15Z	public	2014-05-01Z	18.49	18.4417	39.8483	39.8567	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Southern Red Sea (MRGID:21918)"	0.08645	175.384083	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488685	38.916583	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS488685	TARA_20100108Z	SV Tara	TARA_034	0.22	1.6	27.589917	TARA_20100120T1150Z_034_EVENT_PUMP_P_D_(60 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_B100000029
TARA_B100000003	SAMEA2619879	0.186697	5	5	"This sample (TARA_B100000003) was collected during the Tara Oceans expedition (2009-2013) at station TARA_034 (latitudeN=18.3967, longitudeE=39.875) on date/time=2010-01-20T04:27, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000005."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-01-20T08:30	2010-01-20T04:27	TARA_20100120T0427Z_034_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:16Z	public	2014-05-01Z	18.4017	18.3967	39.855	39.875	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Southern Red Sea (MRGID:21918)"	-0.927087	184.061167	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488649	38.646858	PUMP (High Volume Peristaltic Pump)	ERS488649	TARA_20100108Z	SV Tara	TARA_034	0.22	1.6	27.59865	TARA_20100120T0427Z_034_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_B100000003
TARA_A100001234	SAMEA2619857	0.163228	5	5	"This sample (TARA_A100001234) was collected during the Tara Oceans expedition (2009-2013) at station TARA_033 (latitudeN=21.9467, longitudeE=38.2517) on date/time=2010-01-13T07:16, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_A100001242."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-01-13T11:09	2010-01-13T07:16	TARA_20100113T0716Z_033_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:42Z	public	2014-05-01Z	22.1283	21.9467	38.1967	38.2517	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)"	-0.000271	182.812167	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488621	38.937417	PUMP (High Volume Peristaltic Pump)	ERS488621	TARA_20100108Z	SV Tara	TARA_033	0.22	1.6	27.329517	TARA_20100113T0716Z_033_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001234
TARA_A100001037	SAMEA2619840	0.224444	80	80	"This sample (TARA_A100001037) was collected during the Tara Oceans expedition (2009-2013) at station TARA_032 (latitudeN=23.4183, longitudeE=37.245) on date/time=2010-01-11T14:17, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 78-82 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_A100001193."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-01-11T15:20	2010-01-11T14:17	TARA_20100111T1417Z_032_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:34Z	public	2014-05-01Z	23.4217	23.4183	37.2517	37.245	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)"	1.201064	179.968	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488599	40.196433	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS488599	TARA_20100108Z	SV Tara	TARA_032	0.22	1.6	26.050367	TARA_20100111T1417Z_032_EVENT_PUMP_P_D_(80 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001037
TARA_A100001035	SAMEA2619818	0	5	5	"This sample (TARA_A100001035) was collected during the Tara Oceans expedition (2009-2013) at station TARA_032 (latitudeN=23.36, longitudeE=37.2183) on date/time=2010-01-11T07:21, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_A100001034."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-01-11T11:00	2010-01-11T07:21	TARA_20100111T0721Z_032_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:34Z	public	2014-05-01Z	23.4017	23.36	37.2183	37.2183	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)"	-0.541919	188.416583	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488569	39.74725	PUMP (High Volume Peristaltic Pump)	ERS488569	TARA_20100108Z	SV Tara	TARA_032	0.22	1.6	25.824383	TARA_20100111T0721Z_032_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001035
TARA_A100001403	SAMEA2619802	0.048898	5	5	"This sample (TARA_A100001403) was collected during the Tara Oceans expedition (2009-2013) at station TARA_031 (latitudeN=27.16, longitudeE=27.1433) on date/time=2010-01-09T07:15, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-01-09T11:20	2010-01-09T07:15	TARA_20100109T0715Z_031_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:39Z	public	2014-05-01Z	34.835	27.16	34.8033	27.1433	(search radius=5 degrees) Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)	-0.137284	188.763583	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488545	39.981867	PUMP (High Volume Peristaltic Pump)	ERS488545	TARA_20100108Z	SV Tara	TARA_031	0.22	1.6	25.0621	TARA_20100109T0715Z_031_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001403
TARA_E500000331	SAMEA2619782	0.201016	50	50	"This sample (TARA_E500000331) was collected during the Tara Oceans expedition (2009-2013) at station TARA_025 (latitudeN=39.3991, longitudeE=19.3997) on date/time=2009-11-23T13:52, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 48-52 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2009-11-23T16:06	2009-11-23T13:52	TARA_20091123T1352Z_025_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:33Z	public	2014-05-01Z	39.3757	39.3991	19.4167	19.3997	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	99999	229.547682	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488509	38.475705	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS488509	TARA_20091122Z	SV Tara	TARA_025	0.22	1.6	15.161277	TARA_20091123T1352Z_025_EVENT_PUMP_P_D_(50 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_E500000331
TARA_E500000178	SAMEA2619766	0.121845	5	5	"This sample (TARA_E500000178) was collected during the Tara Oceans expedition (2009-2013) at station TARA_025 (latitudeN=39.3888, longitudeE=19.3905) on date/time=2009-11-23T09:12, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2009-11-23T11:18	2009-11-23T09:12	TARA_20091123T0912Z_025_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:37Z	public	2014-05-01Z	39.3599	39.3888	19.4084	19.3905	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	99999	218.016833	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488486	38.182917	PUMP (High Volume Peristaltic Pump)	ERS488486	TARA_20091122Z	SV Tara	TARA_025	0.22	1.6	18.342533	TARA_20091123T0912Z_025_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_E500000178
TARA_S200000501	SAMEA2619678	0.132494	60	60	"This sample (TARA_S200000501) was collected during the Tara Oceans expedition (2009-2013) at station TARA_018 (latitudeN=35.7528, longitudeE=14.2765) on date/time=2009-11-02T14:07, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 58-62 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2009-11-02T15:56	2009-11-02T14:07	TARA_20091102T1407Z_018_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:36Z	public	2014-05-01Z	35.7593	35.7528	14.3453	14.2765	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Tunisian Plateau/Gulf of Sidra (MRGID:21898), Marine Ecoregion:Ionian Sea (MRGID:3351)"	99999	237.8893	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488346	37.89241	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS488346	TARA_20091031Z	SV Tara	TARA_018	0.22	1.6	18.36839	TARA_20091102T1407Z_018_EVENT_PUMP_P_D_(60 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_S200000501
TARA_A100000164	SAMEA2619667	0.048898	5	5	"This sample (TARA_A100000164) was collected during the Tara Oceans expedition (2009-2013) at station TARA_018 (latitudeN=35.759, longitudeE=14.2574) on date/time=2009-11-02T08:13, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2009-11-02T11:39	2009-11-02T08:13	TARA_20091102T0813Z_018_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:32Z	public	2014-05-01Z	35.7392	35.759	14.3321	14.2574	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Tunisian Plateau/Gulf of Sidra (MRGID:21898), Marine Ecoregion:Ionian Sea (MRGID:3351)"	99999	207.791417	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488330	37.89245	PUMP (High Volume Peristaltic Pump)	ERS488330	TARA_20091031Z	SV Tara	TARA_018	0.22	1.6	21.4395	TARA_20091102T0813Z_018_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100000164
TARA_X000000368	SAMEA2619399	0.090621	40	40	"This sample (TARA_X000000368) was collected during the Tara Oceans expedition (2009-2013) at station TARA_004 (latitudeN=36.5533, longitudeE=-6.5669) on date/time=2009-09-15T18:00, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_X000000369."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2009-09-15T18:45	2009-09-15T18:00	TARA_20090915T1800Z_004_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:30Z	public	2014-05-01Z	35.5571	36.5533	-6.5586	-6.5669	(search radius=5 degrees) Marine Ecoregion:Alboran Sea (MRGID:3324)	99999	99999	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS487936	36.63313	PUMP (High Volume Peristaltic Pump)	ERS487936	TARA_20090913Z	SV Tara	TARA_004	0.22	1.6	20.408907	TARA_20090915T1800Z_004_EVENT_PUMP_P_D_(40 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_X000000368
TARA_X000000263	SAMEA2619376	0.078	5	5	"This sample (TARA_X000000263) was collected during the Tara Oceans expedition (2009-2013) at station TARA_004 (latitudeN=36.5533, longitudeE=-6.5669) on date/time=2009-09-15T11:30, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_X000000264."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2009-09-15T14:30	2009-09-15T11:30	TARA_20090915T1130Z_004_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:17Z	public	2014-05-01Z	35.5571	36.5533	-6.5586	-6.5669	(search radius=5 degrees) Marine Ecoregion:Alboran Sea (MRGID:3324)	99999	99999	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS487899	36.6324	PUMP (High Volume Peristaltic Pump)	ERS487899	TARA_20090913Z	SV Tara	TARA_004	0.22	1.6	20.5251	TARA_20090915T1130Z_004_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_X000000263
TARA_A100001011	SAMEA2591122	0.042495	70	70	"This sample (TARA_A100001011) was collected in the marine biome (ENVO:00000447) during Tara Oceans expedition on date/time=2009-12-15T15:23:37Z at station TARA_030 (latitudeN=33.9235, longitudeE=32.8118) from a deep chlorophyll maximum layer (ENVO:xxxxxxxx) at a depth of 66-75 m, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was size-fractionated (0.22-1.6 micrometres) and preserved on board in liquid nitrogen for later phylogenetic analysis of prokaryote nucleotide sequences identification by pyrosequencing methods."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2009-12-15T17:32Z	2009-12-15T15:23:37Z	TARA_20091215T1512Z_030_Combined-EVENTS_CAST	GSC	Genoscope	2014-07-18T17:01:27Z	2014-11-06T09:09:25Z	public	2014-05-01Z	33.93	33.9235	32.7322	32.8118	(search radius=5 degree) Marine Ecoregion:Levantine Sea (MRGID:21895)	0.254406	218.132538	Tara Oceans	BACT_NUC-DNA(100L)_W0.22-1.6	ERS478040	39.255952	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS478040	TARA_20091214Z	SV Tara	TARA_030	0.22	1.6	18.979535	TARA_20091215T1512Z_030_Combined-EVENTS_CAST_MB_D_(70-75m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001011
