Event Label	Basis	Campaign	Station	Device	Date/Time	Latitude	Longitude	Kd490 AMODIS at the sampling date	Kd490 AMODIS 8 days period	Kd490 AMODIS 30 days period	Kd490 GlobColour 8 days period	Kd490 GlobColour 30 days period	bbp470 8 days period	acCDOM 8 days period	"Kd(PAR) 30 days avg, eq.9"	"Kd(PAR) 30 days avg, eq.9'"	z(SD)	z(eu) GlobColour 8 days period	z(eu) Secchi Disk and AMODIS	z(eu) AMODIS 30 days avg from Kd(PAR)1	z(eu) AMODIS 30 days avg from Kd(PAR)2	UMLD from sigma theta	UMLD from temperature	Depth chl max 	Depth max Brunt Vaisala freq 	Depth max O2 	Depth min O2 	Depth nitracline 	Temp at depth 10m	Temp at the base of euphotic zone - Kd(PAR)1	Temp at the base of euphotic zone - Kd(PAR)2	Temp at the base of mixed layer - sigma theta	Temp at the depth of mixed layer - temperature	Temp at depth chl max	Temp at depth of max Brunt Vaisala freq	Temp at depth of max oxygent concentration	Temp at depth of min oxygent concentration	Temp at depth of nitracline	Sal at depth 10m	Sal at the base of euphotic zone - Kd(PAR)1	Sal at the base of euphotic zone - Kd(PAR)2	Sal at the base of mixed layer - sigma theta	Sal at the depth of mixed layer - Salerature	Sal at depth chl max	Sal at depth of max Brunt Vaisala freq	Sal at depth of max oxygent concentration	Sal at depth of min oxygent concentration	Sal at depth of nitracline	Sigma-theta at depth 10m	Sigma-theta at the base of euphotic zone - Kd(PAR)1	Sigma-theta at the base of euphotic zone - Kd(PAR)2	Sigma-theta at the base of mixed layer - sigma theta	Sigma-theta at the depth of mixed layer - Sigma-thetaerature	Sigma-theta at depth chl max	Sigma-theta at depth of max Brunt VaiSigma-thetaa freq	Sigma-theta at depth of max oxygent concentration	Sigma-theta at depth of min oxygent concentration	Sigma-theta at depth of nitracline	N**2 at depth 10m	N**2 at the base of euphotic zone - Kd(PAR)1	N**2 at the base of euphotic zone - Kd(PAR)2	N**2 at the base of mixed layer - sigma theta	N**2 at the depth of mixed layer - N**2erature	N**2 at depth chl max	N**2 at depth of max Brunt VaiN**2a freq	N**2 at depth of max oxygent concentration	N**2 at depth of min oxygent concentration	N**2 at depth of nitracline	Chl a at depth 10m	Chl a at the base of euphotic zone - Kd(PAR)1	Chl a at the base of euphotic zoChl a	Chl a at the base of mixed layer - sigma theta	Chl a at the depth of mixed layer - Chl aerature	Chl a at depth chl max	Chl a at depth of max BruChl aa freq	Chl a at depth of max oxygent concentration	Chl a at depth of min oxygent concentration	Chl a at depth of nitracline	Oxygen at depth 10m	Oxygen at the base of euphotic zone - Kd(PAR)1	Oxygen at the base of euphotic zoOxygen	Oxygen at the base of mixed layer - sigma theta	Oxygen at the depth of mixed layer - Oxygenerature	Oxygen at depth chl max	Oxygen at depth of max BruOxygena freq	Oxygen at depth of max oxygent concentration	Oxygen at depth of min oxygent concentration	Oxygen at depth of nitracline	NO3- at depth 10m	NO3- at the base of euphotic zone - Kd(PAR)1	NO3- at the base of euphotic zoNO3-	NO3- at the base of mixed layer - sigma theta	NO3- at the depth of mixed layer - NO3-erature	NO3- at depth chl max	NO3- at depth of max BruNO3-a freq	NO3- at depth of max NO3-t concentration	NO3- at depth of min NO3-t concentration	NO3- at depth of nitracline
TARA_20101129T1204Z_080_EVENT_NET	SV Tara	TARA_20101126Z	TARA_080	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	11/29/10 12:04	-40.6487	-52.1511	0.069158	0.069158	0.059179	0.050417168	0.070121597	0.001921836	0.022569417	0.115564132	0.097776004	18	61.6016407	70	41	49	35	38	77	45	552	249	108	19.3044	17.8538	17.2558	19.3448	19.2158	16.3076	17.865	4.5271	11.8266	14.9015	35.7725	35.7067	35.6219	35.8112	35.8385	35.5466	35.7318	34.2529	35.2167	35.532	25.4096	25.7271	25.8083	25.4297	25.4839	25.9759	25.7436	27.0133	26.6712	26.2828	1.09E-06	7.49E-05	5.29E-05	0.00018741	0.00076404	3.49E-05	9.16E-05	4.12E-06	1.88E-05	0.00012587	0.28338	0.16019	0.15829	0.29448	0.24409	0.34759	0.15837	0	0.026632	0.18714	228.7167	238.0805	240.7266	227.426	228.4642	237.5697	236.953	288.2101	204.0081	221.242	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	23.0739	10.3935	1.4411
TARA_20101129T1121Z_080_EVENT_PUMP	SV Tara	TARA_20101126Z	TARA_080	High Volume Peristaltic Pump	11/29/10 11:21	-40.6511	-52.182	0.05134	0.052594	0.053978	0.050183948	0.068810672	0.001926048	0.02304807	0.108735841	0.091260232	18	61.79784203	70	44	52	35	38	77	45	552	249	108	19.3044	17.8538	17.2558	19.3448	19.2158	16.3076	17.865	4.5271	11.8266	14.9015	35.7725	35.7067	35.6219	35.8112	35.8385	35.5466	35.7318	34.2529	35.2167	35.532	25.4096	25.7271	25.8083	25.4297	25.4839	25.9759	25.7436	27.0133	26.6712	26.2828	1.09E-06	7.49E-05	5.29E-05	0.00018741	0.00076404	3.49E-05	9.16E-05	4.12E-06	1.88E-05	0.00012587	0.28338	0.16019	0.15829	0.29448	0.24409	0.34759	0.15837	0	0.026632	0.18714	228.7167	238.0805	240.7266	227.426	228.4642	237.5697	236.953	288.2101	204.0081	221.242	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	-1.5561	23.0739	10.3935	1.4411
TARA_20100322T0930Z_040_EVENT_CAST	SV Tara	TARA_20100309Z	TARA_040	Rosette Vertical Sampling System	3/22/10 9:29	17.4814	67.9947	NA	0.0535	0.045876	0.054374248	0.075734921	0.000926356	0.038698012	0.097091275	0.080220177	NA	57.21803284	NA	50	60	20	37	53	36	44	491	64	27.595	26.5764	26.1023	27.5622	27.4255	26.575	27.4342	27.055	12.3737	25.4292	36.3979	36.7653	36.6899	36.413	36.788	36.7763	36.7874	36.8182	35.8038	36.473	23.4515	24.0581	24.1523	23.4743	23.801	24.067	23.7977	23.944	27.0265	24.1995	3.87E-05	3.75E-05	NA	4.72E-05	6.72E-05	6.21E-05	2.22E-05	0.00040226	9.16E-07	0.00015506	0.070733	0.36064	0.39987	0.091086	0.11196	0.37645	0.11119	0.1781	0.022308	0.36408	193.177	199.1728	147.3586	191.4531	194.1081	198.3261	193.527	197.7306	2.8099	139.2464	-0.26948	-0.059898	-0.85526	-0.037917	-1.7772	0.16714	-0.47947	-0.16085	28.6449	1.5759
TARA_20100322T0305Z_040_EVENT_CAST	SV Tara	TARA_20100309Z	TARA_040	Rosette Vertical Sampling System	3/22/10 3:04	17.5294	67.9576	NA	0.0535	0.045876	0.052068582	0.072122272	0.000860303	0.039487824	0.097091275	0.080220177	NA	59.41957283	NA	50	60	13	27	44	23	33	643	NA	27.5337	26.395	24.8041	27.5572	27.3612	26.5754	27.5307	26.9606	11.4159	NA	36.4026	36.7533	36.3088	36.4322	36.7989	36.7841	36.7788	36.8143	35.7654	NA	23.475	24.1067	24.2676	23.4898	23.8293	24.0721	23.7588	23.9706	27.1823	NA	3.49E-06	7.21E-05	7.70E-06	0.00018608	0.00014829	6.64E-05	0.00011088	0.00021703	5.54E-06	NA	0.10924	0.28338	0.2343	0.10564	0.072726	0.2797	0.068955	0.1116	0	NA	193.7806	155.3176	92.3219	193.0567	194.997	196.7945	193.7795	197.4547	2.6992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20120309T1705Z_151_EVENT_NET	SV Tara	TARA_20120223Z	TARA_151	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	3/9/12 17:05	36.1765	-28.9694	NA	NA	0.036282	0.040210636	0.055927297	0.000814747	0.020282929	0.080713517	0.064860598	28	76.12937164	91	56	69	40	48	68	108	52	170	108	17.3242	17.0016	16.9623	17.1924	17.1338	16.9691	16.043	17.0538	14.3377	16.043	36.4007	36.3982	36.3918	36.396	36.4066	36.3929	36.2735	36.4057	36.1179	36.2735	26.3847	26.4624	26.4675	26.4142	26.4367	26.4666	26.5944	26.4555	26.8571	26.5944	1.71E-06	4.23E-06	8.27E-06	7.95E-06	4.28E-05	3.10E-07	0.00013415	2.18E-05	2.98E-05	0.00013415	0.042317	0.2622	0.32296	0.10446	0.1244	0.31588	0.091086	0.21695	0	0.091086	232.8559	233.9442	233.0802	232.9548	233.854	233.0293	216.528	233.4173	206.1086	216.528	-0.69764	1.0425	-0.031929	-0.20444	1.2775	0.87027	4.428	0.26866	8.8785	4.428
TARA_20120309T1617Z_151_EVENT_NET	SV Tara	TARA_20120223Z	TARA_151	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	3/9/12 16:17	36.1736	-29.003	NA	NA	0.036282	0.039176179	0.055389002	0.000649581	0.021252315	0.080713517	0.064860598	28	78.02302933	91	56	69	40	48	68	108	52	170	108	17.3242	17.0016	16.9623	17.1924	17.1338	16.9691	16.043	17.0538	14.3377	16.043	36.4007	36.3982	36.3918	36.396	36.4066	36.3929	36.2735	36.4057	36.1179	36.2735	26.3847	26.4624	26.4675	26.4142	26.4367	26.4666	26.5944	26.4555	26.8571	26.5944	1.71E-06	4.23E-06	8.27E-06	7.95E-06	4.28E-05	3.10E-07	0.00013415	2.18E-05	2.98E-05	0.00013415	0.042317	0.2622	0.32296	0.10446	0.1244	0.31588	0.091086	0.21695	0	0.091086	232.8559	233.9442	233.0802	232.9548	233.854	233.0293	216.528	233.4173	206.1086	216.528	-0.69764	1.0425	-0.031929	-0.20444	1.2775	0.87027	4.428	0.26866	8.8785	4.428
TARA_20120309T1242Z_151_EVENT_NET	SV Tara	TARA_20120223Z	TARA_151	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	3/9/12 12:42	36.1399	-28.9689	0.0362	0.036467	0.034559	0.040040765	0.055927297	0.000823347	0.02000133	0.077307805	0.061691979	28	76.24283981	89	57	72	50	56	79	122	57	256	290	17.314	17.088	16.956	17.1863	17.1228	16.9235	15.9419	17.1032	13.532	13.2335	36.4037	36.4071	36.3876	36.4001	36.4061	36.3837	36.2694	36.4062	36.0089	35.9645	26.3894	26.4485	26.4658	26.4191	26.4393	26.4709	26.6151	26.4441	26.9456	26.9736	2.32E-05	3.97E-05	5.79E-06	1.01E-05	4.51E-05	1.17E-05	4.70E-05	NA	2.06E-05	8.25E-06	0.040949	0.13677	0.18188	0.091086	0.11699	0.28294	0.091086	0.1299	0	0	231.9696	232.0469	232.6035	233.0341	231.8497	231.2691	213.05	232.1828	203.3929	204.843	-1.8112	-0.40159	-2.2234	-2.6631	-1.3431	-1.8967	2.9561	-1.1966	10.454	12.3477
TARA_20120305T1610Z_150_EVENT_NET	SV Tara	TARA_20120223Z	TARA_150	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	3/5/12 16:10	35.8777	-37.1969	NA	0.051756	0.048528	0.05301849	0.071779706	0.001282233	0.027625646	0.101067628	0.083979413	18	58.74640274	66	44	53	105	106	40	114	18	263	111	17.5563	17.5191	17.5198	17.4374	17.3876	17.5195	17.0253	17.5274	14.5306	17.1934	36.4744	36.4745	36.4745	36.4635	36.4614	36.4744	36.4362	36.4743	36.1243	36.4452	26.3843	26.3949	26.3952	26.4089	26.4195	26.3946	26.4881	26.3916	26.8234	26.4544	8.09E-06	5.78E-07	5.40E-08	7.73E-05	9.28E-05	1.86E-06	0.00020638	4.75E-06	1.45E-06	4.42E-05	0.16578	0.37384	0.35965	0.22713	0.21529	0.37774	0.091086	0.22713	0	0.097086	229.7042	228.8994	229.0152	221.667	215.1754	228.8707	211.1	229.4669	197.2698	210.2008	0.99973	1.519	-0.48302	-0.28663	1.2593	2.0993	3.7017	0.062465	8.7402	3.7212
TARA_20120305T0925Z_150_EVENT_PUMP	SV Tara	TARA_20120223Z	TARA_150	High Volume Peristaltic Pump	3/5/12 9:25	35.9346	-37.3032	NA	0.05005	0.052811	0.046053849	0.063216332	0.00089522	0.024301537	0.107143359	0.089744921	18	66.59635925	66	41	50	75	77	33	92	15	632	90	17.5817	17.583	17.5825	17.4158	17.3954	17.5789	17.0478	17.5828	9.9778	17.0786	36.4837	36.4837	36.4834	36.466	36.4619	36.483	36.4721	36.4837	35.5462	36.4711	26.3852	26.3862	26.3865	26.4149	26.4168	26.3864	26.5092	26.3851	27.2671	26.501	1.97E-07	3.13E-07	4.33E-07	4.22E-05	8.46E-06	1.31E-07	4.73E-05	2.48E-07	3.92E-06	NA	0.22332	0.31035	0.31035	0.19743	0.18188	0.31035	0.066985	0.26183	0.0079543	0.066985	228.7737	228.1596	227.5091	222.503	222.2958	228.25	204.3081	228.3384	169.6241	205.0074	-2.4639	-0.84621	0.43202	-1.0839	0.78611	-2.5696	2.5581	-0.012623	17.5292	1.5724
TARA_20120301T1459Z_149_EVENT_NET	SV Tara	TARA_20120223Z	TARA_149	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	3/1/12 14:59	34.0533	-49.8355	0.049673	0.049673	0.047481	0.051663797	0.071706824	0.000933535	0.027054391	0.099519557	0.082514516	23	59.49334526	77	44	53	143	169	35	170	15	754	879	18.8054	18.7469	18.7505	18.985	18.6787	18.7486	18.6124	18.7715	10.3973	8.0179	36.5916	36.5899	36.591	36.6834	36.7296	36.5898	36.7342	36.59	35.5219	35.3477	26.1609	26.1762	26.1765	26.1909	26.3056	26.1753	26.326	26.1686	27.1788	27.4293	1.21E-05	6.47E-07	4.15E-07	7.66E-06	0.00016776	4.04E-07	0.00012916	1.32E-05	1.42E-05	1.86E-05	0.16578	0.3373	0.31729	0.14757	0.040949	0.33537	0.040949	0.21249	0	0	220.5936	220.6883	220.7788	213.3677	185.492	220.8648	185.1178	221.4599	150.3331	167.6204	0.33123	-0.27211	0.14372	-1.0175	1.9452	-1.7227	2.0802	-0.28721	22.7832	18.9114
TARA_20120301T1422Z_149_EVENT_NET	SV Tara	TARA_20120223Z	TARA_149	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	3/1/12 14:22	34.0639	-49.844	0.049673	0.049673	0.047481	0.051829288	0.071800623	0.000959259	0.027054391	0.099519557	0.082514516	23	59.31817627	77	44	53	143	169	35	170	15	754	879	18.8054	18.7469	18.7505	18.985	18.6787	18.7486	18.6124	18.7715	10.3973	8.0179	36.5916	36.5899	36.591	36.6834	36.7296	36.5898	36.7342	36.59	35.5219	35.3477	26.1609	26.1762	26.1765	26.1909	26.3056	26.1753	26.326	26.1686	27.1788	27.4293	1.21E-05	6.47E-07	4.15E-07	7.66E-06	0.00016776	4.04E-07	0.00012916	1.32E-05	1.42E-05	1.86E-05	0.16578	0.3373	0.31729	0.14757	0.040949	0.33537	0.040949	0.21249	0	0	220.5936	220.6883	220.7788	213.3677	185.492	220.8648	185.1178	221.4599	150.3331	167.6204	0.33123	-0.27211	0.14372	-1.0175	1.9452	-1.7227	2.0802	-0.28721	22.7832	18.9114
TARA_20120301T1301Z_149_EVENT_NET	SV Tara	TARA_20120223Z	TARA_149	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	3/1/12 13:01	34.0823	-49.8695	0.047617	0.047617	0.045426	0.051460907	0.071367756	0.000932952	0.027227126	0.096397644	0.079565596	23	59.71277237	77	45	55	151	167	33	171	14	748	165	18.7348	18.7354	18.7392	18.8901	18.5637	18.7345	18.507	18.73	10.3972	18.6113	36.5797	36.5789	36.5798	36.662	36.7322	36.5791	36.7393	36.5786	35.5225	36.7298	26.1699	26.1708	26.171	26.1993	26.3367	26.1706	26.3567	26.1705	27.1791	26.3227	6.38E-07	9.90E-08	1.00E-07	3.62E-05	1.99E-05	5.50E-08	5.81E-05	3.70E-08	2.38E-05	0.00022662	0.22713	0.25175	0.24256	0.13085	0.040949	0.25646	0.035583	0.23082	0	0.040949	220.217	220.3628	220.1179	211.0393	185.4577	219.5172	184.8566	220.1585	150.1734	186.3297	-1.9507	-1.5492	-2.3687	-0.42556	2.5245	-1.7039	1.208	-1.0498	18.9988	1.136
TARA_20120224T1543Z_148_EVENT_NET	SV Tara	TARA_20120223Z	TARA_148	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	2/24/12 15:43	31.8103	-64.1348	NA	0.0423	0.044791	0.044332577	0.06621569	0.000682633	0.023022383	0.095408742	0.078632978	20	68.95890045	64	42	51	104	138	53	177	14	183	338	20.4648	20.3838	20.3843	20.3826	20.2893	20.3844	19.8025	20.4138	19.4103	18.0464	36.7698	36.7728	36.7729	36.7734	36.7782	36.773	36.8196	36.7708	36.8352	36.7393	25.8599	25.8857	25.8862	25.8897	25.92	25.8863	26.083	25.8746	26.1982	26.4796	1.84E-05	5.50E-08	2.46E-07	1.77E-06	7.11E-06	2.72E-07	7.79E-05	3.74E-05	0.00010374	2.10E-05	0.11532	0.24256	0.25646	0.18188	0.071718	0.25476	0.040949	0.13321	0.035924	0	213.8735	212.7898	213.1291	211.908	207.9141	212.5303	186.1543	213.7594	182.1173	195.7586	0.22377	-0.1518	0.14193	0.046733	0.84749	0.55696	1.3672	-0.99844	2.3821	2.6162
TARA_20120218T2123Z_147_EVENT_NET	SV Tara	TARA_20120212Z	TARA_147	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	2/18/12 21:23	32.9701	-66.5548	NA	NA	0.039567	0.04097498	0.060899056	0.000777285	0.019168251	0.086752414	0.070500518	24	74.30865479	72	46	56	228	232	13	242	13	242	289	20.142	20.1487	20.1317	20.1269	20.0042	20.1445	19.6083	20.1445	19.6083	18.6411	36.746	36.7462	36.7453	36.7608	36.8063	36.7461	36.839	36.7461	36.839	36.7957	25.9286	25.9289	25.9332	25.9548	26.0222	25.9282	26.1521	25.9282	26.1521	26.371	2.48E-07	1.50E-06	4.34E-06	7.26E-05	0.00014871	1.29E-07	0.00019819	1.29E-07	0.00019819	1.40E-05	0.20802	0.18163	0.18188	0.11119	0.040949	0.21249	0.020764	0.21249	0.020764	0.0037445	214.1409	212.9651	211.9178	201.4133	194.4342	213.1438	183.3007	213.1438	183.3007	189.778	0.10933	1.0959	0.59724	1.0544	1.7412	0.94013	0.82978	0.94013	0.82978	4.9328
TARA_20120215T1649Z_146_EVENT_NET	SV Tara	TARA_20120212Z	TARA_146	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	2/15/12 16:49	34.8217	-71.21	NA	NA	0.041875	0.039306395	0.060709339	0.001090034	0.013422251	0.090701082	0.074203228	21	77.38371277	59	39	48	194	202	45	206	20	415	200	19.4056	19.4	19.402	19.339	19.243	19.4039	19.1285	19.3917	15.7325	19.2624	36.7156	36.7174	36.7189	36.7198	36.7356	36.719	36.7263	36.7146	36.2893	36.7376	26.1002	26.1044	26.1054	26.1295	26.1668	26.1048	26.1895	26.1035	26.689	26.1632	3.71E-06	4.30E-07	5.73E-07	1.90E-05	1.26E-05	4.65E-07	0.0002157	8.82E-07	1.19E-05	4.16E-05	0.15052	0.25887	0.25821	0.13537	0.1068	0.26116	0.079855	0.18389	0.0072021	0.11143	214.1403	213.3073	213.5174	207.5704	199.7684	213.2913	196.0823	213.8515	168.7129	201.6476	-0.16834	0.7046	1.4063	1.2635	2.3042	-0.042892	2.1718	0.69187	10.6606	3.439
TARA_20120202T1446Z_145_EVENT_NET	SV Tara	TARA_20120126Z	TARA_145	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	2/2/12 14:46	39.2077	-70.034	NA	0.060227	0.06172	0.060259415	0.087499551	0.000971615	0.040804556	0.118763461	0.100838614	NA	51.89377975	NA	30	36	97	143	13	123	14	210	125	14.0782	14.0897	14.1169	15.0909	13.9515	14.089	15.7316	14.0885	10.1792	15.5771	35.3129	35.313	35.3188	35.6305	35.9447	35.3138	36.1535	35.3136	35.4663	36.1439	26.2884	26.2867	26.2856	26.3162	26.8051	26.2869	26.5745	26.2869	27.1616	26.6023	5.19E-07	1.10E-07	1.43E-07	0.00011489	0.00013215	NA	0.00025909	6.47E-07	1.32E-05	8.54E-05	0.32296	0.29799	0.27767	0.18183	0.035386	0.30814	0.012847	0.30814	0	0.0098432	234.8638	234.4252	233.9203	212.1006	140.5446	234.6729	149.9756	234.718	130.3224	146.4125	6.7681	5.7669	4.556	4.466	18.264	4.5008	10.2005	4.6118	23.6683	11.3116
TARA_20120130T0010Z_144_EVENT_NET	SV Tara	TARA_20120126Z	TARA_144	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	1/30/12 0:10	36.3385	-72.7366	NA	NA	0.051758	0.042768801	0.061751634	0.00086844	0.030866289	0.105684734	0.088358463	NA	72.24561691	NA	36	43	66	76	14	77	1044	791	613	22.5619	22.5668	22.5667	22.5289	22.4265	22.5659	22.3704	5.6063	10.0847	14.4026	36.5826	36.582	36.5869	36.6002	36.7588	36.5832	36.7553	35.1967	35.4839	36.0622	25.1339	25.1336	25.1377	25.1599	25.3097	25.1334	25.3231	27.6393	27.2039	26.8148	4.36E-07	4.35E-06	NA	4.13E-05	0.00015565	5.70E-08	8.59E-05	NA	1.08E-05	4.12E-05	0.19743	0.18906	0.18188	0.16578	0.066985	0.18188	0.063329	0	0	0	202.4875	201.7589	201.7388	200.361	198.6195	202.2689	198.5516	211.797	139.9713	143.0358	-0.18491	-0.7593	0.25905	-0.23838	0.67962	0.62947	-0.11539	20.1116	22.686	13.5564
TARA_20120109T1926Z_142_EVENT_NET	SV Tara	TARA_20111230Z	TARA_142	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	1/9/12 19:26	25.5921	-88.4388	NA	NA	0.03916	0.042528633	0.061706716	0.000871015	0.017401185	0.086032762	0.069826964	24	71.89455414	77	49	60	144	145	34	154	14	205	321	25.0013	24.9071	24.9093	24.951	24.9238	24.9097	24.2364	24.9778	21.1763	17.59	36.3431	36.3292	36.3293	36.3491	36.5068	36.329	36.9469	36.3387	36.999	36.5898	24.2299	24.2509	24.2511	24.2587	24.3857	24.2489	24.9259	24.234	25.8498	26.4773	1.99E-06	2.15E-06	9.30E-08	0.00062997	0.0019723	6.02E-07	0.00012096	2.27E-05	7.61E-05	7.60E-06	0.16578	0.19743	0.19743	0.1299	0.1299	0.21538	0.039143	0.18188	0	0	196.0551	193.711	194.3466	160.0872	157.9811	194.5867	148.5861	195.3074	143.1204	158.8297	-2.2634	-1.1818	-0.093211	-0.24923	-0.027488	-1.5262	1.6779	-1.9898	3.3712	6.7571
TARA_20120109T1613Z_142_EVENT_NET	SV Tara	TARA_20111230Z	TARA_142	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	1/9/12 16:13	25.5877	-88.4275	NA	NA	0.03916	0.042528633	0.061706716	0.000871015	0.017401185	0.086032762	0.069826964	24	71.89455414	77	49	60	150	151	117	160	13	606	975	24.9653	24.9846	24.9894	24.9996	24.954	25.0017	24.2695	24.973	10.4407	5.7897	36.3652	36.3671	36.3685	36.4	36.47	36.3697	36.948	36.3662	35.4337	35.0753	24.2575	24.2557	24.256	24.2826	24.3492	24.2569	24.9171	24.2561	27.0994	27.5204	1.66E-07	1.21E-07	NA	0.00033758	0.0017045	1.93E-07	0.00032903	NA	7.51E-06	1.52E-06	0.16732	0.16578	0.16578	0.13293	0.13011	0.17713	0.0019217	0.16761	0.020821	0.040949	194.3154	193.7605	194.2234	154.2092	152.373	193.1479	147.9592	193.9157	106.5425	148.5609	-2.0795	-1.9882	-1.8767	-2.1627	-2.1258	-2.2604	0.87488	-2.1489	27.0344	28.0729
TARA_20111211T1739Z_138_EVENT_NET	SV Tara	TARA_20111124Z	TARA_138	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	12/11/11 17:39	6.3363	-103.0746	NA	NA	NA	0.035378072	0.052176304	0.001118994	0.010023523	NA	NA	19	86.13041687	68	NA	NA	33	46	52	57	13	114	51	26.5762	NA	NA	26.5802	26.3985	21.7208	20.3955	26.5764	13.5397	22.255	33.7897	NA	NA	33.8249	34.0271	34.6941	34.7585	33.7893	35.0912	34.7063	21.8237	NA	NA	21.8505	22.0601	23.9462	24.3556	21.8236	26.2331	23.8056	3.25E-07	NA	NA	3.18E-05	0.00022157	0.00092952	0.00089319	7.69E-06	3.33E-05	0.002684	0.040392	NA	NA	0.040949	0.11119	0.34783	0.35535	0.037738	0.10756	0.32526	194.384	NA	NA	194.7589	191.1606	125.5799	82.6356	195.5938	15.8372	130.0457	1.7175	NA	NA	2.0098	1.541	10.4225	16.1908	0.77424	31.8412	3.698
TARA_20111202T2210Z_137_EVENT_NET	SV Tara	TARA_20111124Z	TARA_137	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	12/2/11 22:10	14.2005	-116.7031	NA	0.062733	0.053371	0.052885653	0.07482687	0.001634765	0.020134704	0.107910593	0.090474766	25	58.4354496	85	42	50	20	28	34	39	16	206	39	26.416	18.8854	16.6687	26.3948	26.2302	22.8119	21.0073	26.4105	11.1354	21.0073	34.0265	34.5335	34.5875	34.0375	34.1305	34.4715	34.5725	34.0281	34.8636	34.5725	22.0516	24.5764	25.1576	22.0672	22.1891	23.4697	24.0487	22.0549	26.5247	24.0487	5.11E-06	0.00054724	0.00053452	0.00011398	0.00029495	0.0010799	0.001717	1.19E-05	NA	0.001717	0.24623	0.64819	0.46005	0.32119	0.41007	0.62296	0.65116	0.29509	0	0.65116	195.5363	106.4339	40.9065	195.2675	193.7337	164.7839	129.0979	195.0227	0.70874	129.0979	3.0774	10.0168	19.0111	3.1237	2.2948	3.8961	5.0237	3.2351	26.4144	5.0237
TARA_20111202T1511Z_137_EVENT_NET	SV Tara	TARA_20111124Z	TARA_137	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	12/2/11 15:11	14.2004	-116.6398	0.0482	0.053417	0.051016	0.050950166	0.073302299	0.001631907	0.01800547	0.104643824	0.087369935	25	60.71559143	85	43	52	23	29	36	39	13	630	44	26.411	19.2192	16.8418	26.3811	26.2421	22.8226	21.7518	26.4129	6.3201	19.2192	34.0449	34.582	34.5772	34.0589	34.1165	34.465	34.5336	34.0453	34.7072	34.582	22.067	24.5282	25.1092	22.0877	22.1749	23.4618	23.8155	22.0669	27.1596	24.5282	3.84E-07	0.0009202	0.00035643	0.00018589	0.00061752	0.0013278	0.0013325	NA	9.61E-06	0.0009202	0.29483	0.56911	0.43799	0.31035	0.38682	0.56107	0.57341	0.28505	0	0.56911	195.1292	97.8459	43.3759	194.776	188.7336	160.6741	141.2227	194.8822	0.84792	97.8459	3.4416	8.4411	19.9577	3.804	2.5561	2.9719	5.2233	3.2983	42.3869	8.4411
